"Ligand"	"MolecularRefractivity(Fast Descriptors)"	"MolecularFlexibility(Fast Descriptors)"	"MolecularArea(vdWarea)(Spatial Descriptors)"	"MolecularVolume(vdWvolume)(SpatialDescriptors)"	"MolecularDensity(SpatialDescriptors)"	"PrincipalMomentsOfInertia(magnitude)(SpatialDescriptors)"	"PrincipalMomentOfInertiaX(SpatialDescriptors)"	"PrincipalMomentOfInertiaY(SpatialDescriptors)"	"PrincipalMomentOfInertiaZ(SpatialDescriptors)"	"RadiusOfGyration(SpatialDescriptors)"	"EllipsoidalVolume(SpatialDescriptors)"	"DipoleMoment(magnitude)(Spatial Descriptors)"	"DipoleMomentX(SpatialDescriptors)"	"DipoleMomentY(SpatialDescriptors)"	"DipoleMomentZ(SpatialDescriptors)"	"SASA(JursDescriptors)"	"PPSA1(JursDescriptors)"	"PNSA1(JursDescriptors)"	"DPSA1(JursDescriptors)"	"PPSA2(JursDescriptors)"	"PNSA2(JursDescriptors)"	"DPSA2(JursDescriptors)"	"PPSA3(JursDescriptors)"	"PNSA3(JursDescriptors)"	"DPSA3 (Jurs Descriptors)"	"FPSA1(JursDescriptors)"	"FPSA2(JursDescriptors)"	"FPSA3(JursDescriptors)"	"FNSA1(JursDescriptors)"	"FNSA2(JursDescriptors)"	"FNSA3(JursDescriptors)"	"WPSA1(JursDescriptors)"	"WPSA2(JursDescriptors)"	"WPSA3(JursDescriptors)"	"WNSA1(JursDescriptors)"	"WNSA2(JursDescriptors)"	"WNSA3(JursDescriptors)"	"RPCG(JursDescriptors)"	"RNCG(JursDescriptors)"	"RPCS(JursDescriptors)"	"RNCS(JursDescriptors)"	"TPSA(JursDescriptors)"	"TASA(JursDescriptors)"	"RPSA(JursDescriptors)"	"RASA(JursDescriptors)"
"smallMol_346"	"134.795212"	"8.776256"	"531.5954865"	"437.47033981"	"1.09614972"	"13655.9"	"3052.807"	"8342.753"	"10371.23"	"5.07558048"	"1479.449"	"6.84622975"	"-0.3303104"	"6.56487313"	"-1.91420941"	"786.112057"	"550.290887"	"235.82117"	"314.469717"	"1780.528"	"-763.026196"	"2543.554"	"31.953442"	"-58.200744"	"90.154186"	"0.700016"	"2.26498"	"0.040647"	"0.299984"	"-0.970633"	"-0.074036"	"432.590301"	"1399.694"	"25.118986"	"185.381866"	"-599.824093"	"-45.752307"	"0.176439"	"0.132996"	"0.733218"	"6.213009"	"147.713805"	"638.398253"	"0.187904"	"0.812096"
"smallMol_347"	"49.654221"	"2.08614"	"208.21044814"	"165.58780932"	"0.9797581"	"1309.224"	"253.89468795"	"859.72752589"	"954.18705474"	"2.89873646"	"317.56417898"	"2.04513563"	"0.47280536"	"-1.43516915"	"1.37815978"	"371.979137"	"310.7251"	"61.254037"	"249.471063"	"235.843552"	"-46.492473"	"282.336024"	"14.44631"	"-7.726653"	"22.172963"	"0.835329"	"0.634024"	"0.038836"	"0.164671"	"-0.124987"	"-0.020772"	"115.583255"	"87.728881"	"5.373726"	"22.785224"	"-17.29423"	"-2.874154"	"0.111136"	"0.394353"	"1.661589"	0	"24.059001"	"347.920136"	"0.064678"	"0.935322"
"smallMol_348"	"92.163498"	"5.577139"	"350.42645165"	"300.51694919"	"1.1524774"	"3816.629"	"1619.515"	"2035.363"	"2793.049"	"3.53108371"	"475.54876574"	"3.09155458"	"-0.8306587"	"-2.96829792"	"-0.23858604"	"521.238024"	"354.303176"	"166.934847"	"187.368329"	"924.649482"	"-435.66139"	"1360.311"	"19.221904"	"-41.165142"	"60.387046"	"0.679734"	"1.773949"	"0.036877"	"0.320266"	"-0.83582"	"-0.078976"	"184.676287"	"481.962468"	"10.019187"	"87.01279"	"-227.083282"	"-21.456837"	"0.218873"	"0.164886"	"0.239358"	"2.43803"	"121.172354"	"400.06567"	"0.23247"	"0.76753"
"smallMol_349"	"112.373184"	"8.128599"	"459.30535143"	"378.2846043"	"1.10616712"	"7325.161"	"3048.922"	"4402.324"	"4998.16"	"4.33056421"	"1009.283"	"7.42633563"	"-0.0001493442"	"0.95957528"	"7.36408013"	"672.927943"	"486.537456"	"186.390487"	"300.146969"	"1478.541"	"-566.422991"	"2044.964"	"25.783108"	"-58.720251"	"84.503359"	"0.723016"	"2.197176"	"0.038315"	"0.276984"	"-0.841729"	"-0.087261"	"327.404649"	"994.951593"	"17.350174"	"125.427367"	"-381.161858"	"-39.514498"	"0.18786"	"0.141605"	"0.903944"	"6.524143"	"157.630144"	"515.297798"	"0.234245"	"0.765755"
"smallMol_350"	"105.907532"	"6.953936"	"422.28307535"	"351.98757377"	"1.10350484"	"5830.854"	"1939.742"	"3329.756"	"4375.956"	"4.09717423"	"737.59080367"	"6.39947498"	"-2.93124891"	"2.39228189"	"-5.16120598"	"604.511995"	"451.509558"	"153.002437"	"298.507121"	"1241.7"	"-420.77318"	"1662.473"	"21.618882"	"-42.048788"	"63.667669"	"0.746899"	"2.054053"	"0.035763"	"0.253101"	"-0.696054"	"-0.069558"	"272.942944"	"750.622519"	"13.068873"	"92.491808"	"-254.362434"	"-25.418997"	"0.207704"	"0.156472"	"0.227143"	"3.520721"	"111.828941"	"492.683054"	"0.18499"	"0.81501"
"smallMol_351"	"77.435089"	"3.289724"	"284.17047217"	"240.14095909"	"1.17127455"	"3757.92"	"1532.672"	"1735.84"	"2959.685"	"3.50424236"	"487.97633675"	"2.93795889"	"1.5285584"	"2.16781442"	"1.26320715"	"486.007279"	"245.619587"	"240.387692"	"5.231895"	"507.905931"	"-497.086894"	"1004.993"	"21.564642"	"-60.998677"	"82.563319"	"0.505383"	"1.045058"	"0.044371"	"0.494617"	"-1.022797"	"-0.12551"	"119.372907"	"246.84598"	"10.480573"	"116.830168"	"-241.587849"	"-29.645801"	"0.276085"	"0.208101"	"1.207696"	"9.76619"	"164.575355"	"321.431924"	"0.338627"	"0.661373"
"smallMol_352"	"96.911499"	"6.143892"	"389.92643733"	"319.30574442"	"1.12859226"	"5861.24"	"2304.783"	"2918.793"	"4530.205"	"4.11899404"	"787.25214239"	"7.01782042"	"-0.80463995"	"6.20310292"	"-3.18180328"	"608.536606"	"420.711574"	"187.825032"	"232.886542"	"1106.387"	"-493.942352"	"1600.33"	"23.945823"	"-54.612254"	"78.558077"	"0.69135"	"1.818111"	"0.03935"	"0.30865"	"-0.811689"	"-0.089744"	"256.018393"	"673.277222"	"14.57191"	"114.298408"	"-300.582003"	"-33.233556"	"0.217084"	"0.163634"	"0.997085"	"7.609202"	"148.701871"	"459.834735"	"0.24436"	"0.75564"
"smallMol_353"	"52.062408"	"2.664617"	"236.57920205"	"184.89215874"	"1.28809679"	"4923.338"	"307.47803728"	"3319.13"	"3623.271"	"3.75772515"	"481.31165586"	"4.65741952"	"4.4045274"	"-1.51184973"	"-0.07749407"	"433.121814"	"185.726303"	"247.395511"	"-61.669208"	"456.187501"	"-607.66155"	"1063.849"	"25.341098"	"-81.390522"	"106.73162"	"0.428808"	"1.053255"	"0.058508"	"0.571192"	"-1.402981"	"-0.187916"	"80.442113"	"197.584758"	"10.975782"	"107.152392"	"-263.191473"	"-35.25201"	"0.247845"	"0.173978"	"1.24679"	"8.873133"	"257.59459"	"175.527224"	"0.594739"	"0.405261"
"smallMol_354"	"85.254684"	"8.278816"	"374.33879796"	"293.31097901"	"1.13003952"	"13043.83"	"598.36622432"	"9142.937"	"9283.867"	"5.51489748"	"2445.311"	"5.64137428"	"-5.5135788"	"0.43457356"	"-1.11206944"	"622.33436"	"408.712672"	"213.621687"	"195.090985"	"986.101449"	"-515.405685"	"1501.507"	"26.038968"	"-57.029668"	"83.068636"	"0.656741"	"1.58452"	"0.041841"	"0.343259"	"-0.828181"	"-0.091638"	"254.355939"	"613.684814"	"16.204945"	"132.944116"	"-320.754667"	"-35.491522"	"0.23503"	"0.178548"	"1.285135"	"8.111425"	"128.779701"	"493.554659"	"0.20693"	"0.79307"
"smallMol_355"	"77.177094"	"2.802881"	"283.15182648"	"236.1458601"	"1.00926603"	"2825.208"	"792.56893512"	"1618.034"	"2176.144"	"3.52029614"	"574.47242511"	"0.6620587"	"0.36974075"	"-0.21248589"	"-0.50642201"	"469.500747"	"359.20225"	"110.298497"	"248.903753"	"449.407131"	"-137.997353"	"587.404484"	"23.665361"	"-10.506323"	"34.171684"	"0.765073"	"0.957202"	"0.050405"	"0.234927"	"-0.293924"	"-0.022378"	"168.645725"	"210.996984"	"11.110905"	"51.785227"	"-64.78986"	"-4.932726"	"0.124872"	"0.318482"	"3.245955"	"3.552546"	"14.654119"	"454.846629"	"0.031212"	"0.968788"
"smallMol_356"	"87.036392"	"3.982063"	"323.95426999"	"268.88420968"	"0.9795443"	"3371.107"	"951.38792422"	"2078.514"	"2477.701"	"3.64599925"	"568.14630714"	"0.55111898"	"-0.18550145"	"0.07149639"	"0.51401323"	"502.768218"	"389.57549"	"113.192728"	"276.382763"	"419.36177"	"-121.847135"	"541.208905"	"21.067788"	"-8.60975"	"29.677537"	"0.774861"	"0.834106"	"0.041904"	"0.225139"	"-0.242353"	"-0.017125"	"195.866175"	"210.84177"	"10.592214"	"56.909706"	"-61.260867"	"-4.328708"	"0.113224"	"0.29676"	"2.404564"	"2.985709"	"10.061037"	"492.707181"	"0.020011"	"0.979989"
"smallMol_357"	"94.935272"	"4.056028"	"360.69155364"	"307.86468582"	"1.17380462"	"7359.599"	"1100.15"	"4658.876"	"5590.013"	"4.35263288"	"1586.274"	"2.80184013"	"1.57911317"	"2.26941191"	"-0.45439991"	"564.683735"	"412.444579"	"152.239156"	"260.205423"	"1028.203"	"-379.524513"	"1407.728"	"28.18223"	"-34.969549"	"63.151779"	"0.730399"	"1.820848"	"0.049908"	"0.269601"	"-0.672101"	"-0.061928"	"232.900745"	"580.609657"	"15.914047"	"85.966975"	"-214.31132"	"-19.746736"	"0.118541"	"0.146178"	"1.087966"	0	"171.93548"	"392.748255"	"0.304481"	"0.695519"
"smallMol_358"	"77.281998"	"4.488687"	"289.50502528"	"241.93729681"	"1.24925754"	"8445.084"	"600.46764126"	"5648.657"	"6249.125"	"4.59413643"	"1165.587"	"0.00116319"	"-0.0008156346"	"-0.0008293076"	0	"512.658952"	"244.558983"	"268.099969"	"-23.540986"	"576.499331"	"-631.991951"	"1208.491"	"32.777014"	"-60.49781"	"93.274824"	"0.47704"	"1.124528"	"0.063935"	"0.52296"	"-1.232773"	"-0.118008"	"125.375352"	"295.547543"	"16.80343"	"137.443849"	"-323.996331"	"-31.014744"	"0.124184"	"0.152757"	"1.259734"	"4.779245"	"271.297427"	"241.361525"	"0.529197"	"0.470803"
"smallMol_359"	"95.15992"	"4.748724"	"365.42676658"	"303.50533327"	"1.13809201"	"4483.404"	"1418.266"	"2744.991"	"3248.763"	"3.61491362"	"626.58051239"	"3.31664473"	"-0.64231188"	"-3.24213266"	"-0.2759411"	"524.101381"	"377.753524"	"146.347857"	"231.405667"	"887.091595"	"-343.673958"	"1230.766"	"31.303978"	"-46.167371"	"77.47135"	"0.720764"	"1.692595"	"0.059729"	"0.279236"	"-0.655739"	"-0.088089"	"197.981143"	"464.92593"	"16.406458"	"76.701114"	"-180.119996"	"-24.196383"	"0.366803"	"0.260114"	"5.569615"	"11.594026"	"117.815846"	"406.285535"	"0.224796"	"0.775204"
"smallMol_360"	"81.903198"	"2.925129"	"335.15839324"	"277.80596059"	"1.05602484"	"4936.424"	"830.63757389"	"3241.761"	"3628.954"	"3.90933352"	"898.29314288"	"1.45005515"	"0.02062022"	"-1.02549706"	"1.02498319"	"521.385548"	"403.429946"	"117.955602"	"285.474344"	"597.693891"	"-174.754861"	"772.448752"	"20.152434"	"-18.457538"	"38.609972"	"0.773765"	"1.146357"	"0.038652"	"0.226235"	"-0.335174"	"-0.035401"	"210.342544"	"311.628957"	"10.507188"	"61.500346"	"-91.114659"	"-9.623494"	"0.114523"	"0.234169"	"0.248944"	"0.409735"	"57.090997"	"464.294551"	"0.109499"	"0.890501"
"smallMol_361"	"101.006302"	"4.311515"	"409.19431584"	"340.42919891"	"1.17920847"	"7124.903"	"1887.985"	"4320.98"	"5341.244"	"4.17856049"	"945.45001307"	"5.0996774"	"3.41727823"	"3.56497548"	"1.27274071"	"600.537346"	"366.754657"	"233.782689"	"132.971967"	"1004.532"	"-640.325643"	"1644.858"	"23.481404"	"-46.233211"	"69.714615"	"0.610711"	"1.672723"	"0.039101"	"0.389289"	"-1.066254"	"-0.076986"	"220.249868"	"603.259221"	"14.10146"	"140.395236"	"-384.539462"	"-27.76477"	"0.103174"	"0.131522"	0	"4.255809"	"164.636136"	"435.90121"	"0.274148"	"0.725852"
"smallMol_362"	"76.113594"	"3.258373"	"279.00366158"	"236.72575788"	"1.21118207"	"3755.629"	"1616.364"	"1706.289"	"2929.282"	"3.45934629"	"504.44394603"	"2.74144126"	"-2.30876569"	"-0.30629247"	"-1.44612797"	"481.054743"	"242.039671"	"239.015072"	"3.024599"	"407.433984"	"-402.34246"	"809.776444"	"22.055677"	"-35.211616"	"57.267294"	"0.503144"	"0.84696"	"0.045849"	"0.496856"	"-0.836376"	"-0.073197"	"116.434332"	"195.99805"	"10.609988"	"114.979334"	"-193.548749"	"-16.938715"	"0.163783"	"0.216321"	"0.909829"	"6.675258"	"106.899671"	"374.155072"	"0.222219"	"0.777781"
"smallMol_363"	"36.268898"	"2.091061"	"177.78450939"	"137.08183593"	"1.15374146"	"1077.86"	"222.20420639"	"682.3377272"	"804.25317539"	"2.51634366"	"172.54336599"	"1.74339658"	"-1.60196762"	"-0.53721294"	"-0.42957379"	"334.844573"	"221.24052"	"113.604054"	"107.636466"	"362.33071"	"-186.051971"	"548.382681"	"20.061586"	"-35.75508"	"55.816667"	"0.660726"	"1.082086"	"0.059913"	"0.339274"	"-0.555637"	"-0.106781"	"74.081187"	"121.324472"	"6.717513"	"38.039701"	"-62.298493"	"-11.972395"	"0.144427"	"0.2386"	"0.872071"	"7.158226"	"139.636859"	"195.207714"	"0.41702"	"0.58298"
"smallMol_364"	"105.260918"	"8.31284"	"441.25680645"	"362.30134986"	"0.98673105"	"8032.861"	"1964.991"	"5270.542"	"5734.724"	"4.73641558"	"1477.442"	"1.89235353"	"1.4942914"	"-0.02742086"	"1.16075113"	"684.732842"	"554.484609"	"130.248233"	"424.236376"	"1140.502"	"-267.903374"	"1408.405"	"25.512403"	"-17.730078"	"43.242481"	"0.809782"	"1.665616"	"0.037259"	"0.190218"	"-0.391252"	"-0.025893"	"379.673822"	"780.939132"	"17.46918"	"89.185243"	"-183.442238"	"-12.140366"	"0.145309"	"0.182125"	0	"2.302645"	"59.957069"	"624.775773"	"0.087563"	"0.912437"
"smallMol_365"	"84.040596"	"2.587887"	"322.76584681"	"282.52515369"	"1.11625103"	"3408.77"	"1201.209"	"1899.945"	"2562.619"	"3.45309452"	"355.96257215"	"4.71682612"	"3.77980058"	"-2.75199105"	"-0.62297795"	"493.966988"	"388.018513"	"105.948475"	"282.070039"	"716.955711"	"-195.764872"	"912.720583"	"19.493016"	"-24.975505"	"44.468521"	"0.785515"	"1.451424"	"0.039462"	"0.214485"	"-0.396312"	"-0.050561"	"191.668336"	"354.152453"	"9.628907"	"52.335049"	"-96.701384"	"-12.337075"	"0.114192"	"0.209546"	"1.202856"	"2.514631"	"83.393043"	"410.573945"	"0.168823"	"0.831177"
"smallMol_366"	"114.537209"	"5.041087"	"433.89894142"	"384.32189187"	"1.19805559"	"8369.178"	"2142.673"	"5490.077"	"5942.318"	"4.15767148"	"1113.85"	"7.01382363"	"-1.8817524"	"6.75567857"	"-0.11634785"	"623.381435"	"399.563265"	"223.81817"	"175.745095"	"1579.895"	"-884.990037"	"2464.885"	"42.731951"	"-57.592403"	"100.324354"	"0.640961"	"2.534395"	"0.068549"	"0.359039"	"-1.419661"	"-0.092387"	"249.080322"	"984.877166"	"26.638305"	"139.524092"	"-551.686359"	"-35.902035"	"0.064321"	"0.099105"	"0.419451"	"0.191136"	"283.416333"	"339.965102"	"0.454644"	"0.545356"
"smallMol_367"	"217.298965"	"12.236814"	"836.77655296"	"754.20974391"	"1.13220226"	30239	"9472.288"	"18004.95"	"22371.74"	"5.66127743"	"3345.835"	"6.06850411"	"-4.75974685"	"-1.37330276"	"3.50508083"	"1045.72"	"711.535706"	"334.184707"	"377.350999"	"4170.286"	"-1958.646"	"6128.932"	"43.800513"	"-64.500792"	"108.301305"	"0.680426"	"3.987955"	"0.041885"	"0.319574"	"-1.873011"	"-0.061681"	"744.067412"	"4360.953"	"45.803091"	"349.463769"	"-2048.196"	"-67.449795"	"0.049993"	"0.066882"	0	"0.558959"	"225.00908"	"820.711333"	"0.215171"	"0.784829"
"smallMol_368"	"88.016907"	"4.155702"	"363.54035449"	"295.39673237"	"1.14899712"	"6754.464"	"1376.568"	"4160.13"	"5140.151"	"4.37239538"	"817.98882375"	"4.4232257"	"-3.36883898"	"2.85485746"	"-0.25619998"	"561.815658"	"382.67528"	"179.140378"	"203.534902"	"915.241658"	"-428.448566"	"1343.69"	"26.2073"	"-45.636938"	"71.844238"	"0.68114"	"1.629078"	"0.046648"	"0.31886"	"-0.762614"	"-0.081231"	"214.992964"	"514.197095"	"14.723671"	"100.643869"	"-240.709113"	"-25.639547"	"0.128649"	"0.164119"	"1.118596"	"3.516952"	"183.127445"	"378.688213"	"0.325956"	"0.674044"
"smallMol_369"	"91.546486"	"5.666575"	"372.83652738"	"307.1119244"	"1.24830384"	"12322.26"	"1223.47"	"8142.441"	"9167.437"	"5.12020422"	"1436.468"	"1.34483705"	"-0.19564186"	"-0.22148621"	"-1.31196601"	"615.984691"	"385.050078"	"230.934613"	"154.115466"	"1122.874"	"-673.445867"	"1796.319"	"44.600003"	"-56.291138"	"100.891141"	"0.625097"	"1.822892"	"0.072404"	"0.374903"	"-1.093283"	"-0.091384"	"237.184954"	"691.672903"	"27.472919"	"142.252186"	"-414.832344"	"-34.674479"	"0.29541"	"0.209464"	"6.310219"	"6.643219"	"122.42588"	"493.558811"	"0.198748"	"0.801252"
"smallMol_370"	"95.517456"	"5.404349"	"377.17197455"	"313.46710505"	"1.0827005"	"9112.211"	"863.24923915"	"6264.487"	"6560.746"	"4.98694683"	"1687.731"	"1.83507292"	"0.42157897"	"0.84928139"	"-1.57114127"	"607.871293"	"489.585185"	"118.286108"	"371.299076"	"922.734828"	"-222.937176"	"1145.672"	"27.395552"	"-20.374923"	"47.770475"	"0.805409"	"1.517977"	"0.045068"	"0.194591"	"-0.366751"	"-0.033518"	"297.604779"	"560.904013"	"16.652969"	"71.90273"	"-135.517109"	"-12.385331"	"0.055936"	"0.183915"	"0.12159"	"1.655287"	"54.523189"	"553.348104"	"0.089695"	"0.910305"
"smallMol_371"	"88.023285"	"4.57735"	"353.92984787"	"296.05709486"	"1.11252525"	"5693.375"	"1409.042"	"3403.224"	"4341.335"	"3.95901194"	"617.32644936"	"4.14301888"	"1.19113324"	"3.91257379"	"0.66149332"	"554.68822"	"398.332512"	"156.355708"	"241.976804"	"721.248194"	"-283.108665"	"1004.357"	"25.78088"	"-29.75656"	"55.537441"	"0.71812"	"1.300277"	"0.046478"	"0.28188"	"-0.510392"	"-0.053646"	"220.950352"	"400.067877"	"14.300351"	"86.728669"	"-157.037041"	"-16.505613"	"0.087536"	"0.190913"	"0.486272"	"0.368201"	"104.427573"	"450.260647"	"0.188264"	"0.811736"
"smallMol_372"	"90.770882"	"4.380838"	"350.21989654"	"293.43047666"	"1.13608851"	"7197.996"	"936.72469735"	"4632.603"	"5428.874"	"4.40924579"	"2184.881"	"3.13726512"	"0.29373871"	"3.10855447"	"0.30502317"	"564.549511"	"406.67635"	"157.873161"	"248.803189"	"886.46168"	"-344.127338"	"1230.589"	"26.835837"	"-34.224578"	"61.060415"	"0.720356"	"1.570211"	"0.047535"	"0.279644"	"-0.609561"	"-0.060623"	"229.588935"	"500.451508"	"15.150159"	"89.127216"	"-194.27692"	"-19.321469"	"0.135572"	"0.16816"	"1.342512"	0	"170.833392"	"393.716119"	"0.302601"	"0.697399"
"smallMol_373"	"64.141708"	"3.583043"	"272.41443083"	"219.84694239"	"1.15199235"	"2821.604"	"873.37663456"	"1709.055"	"2068.283"	"3.17652992"	"408.79889728"	"4.43157052"	"3.19506627"	"-2.85850764"	"1.12218666"	"447.590256"	"310.870619"	"136.719637"	"174.150982"	"771.825184"	"-339.445382"	"1111.271"	"35.6775"	"-38.887253"	"74.564753"	"0.694543"	"1.724401"	"0.07971"	"0.305457"	"-0.758384"	"-0.086881"	"139.14266"	"345.461432"	"15.968901"	"61.194377"	"-151.932446"	"-17.405556"	"0.121686"	"0.159504"	"1.205004"	"0.307625"	"186.629168"	"260.961088"	"0.416964"	"0.583036"
"smallMol_374"	"84.433212"	"3.933112"	"351.1158551"	"288.06782481"	"1.160803"	"5825.979"	"1042.4"	"3829.021"	"4265.446"	"4.18102019"	"605.67692103"	"1.79420643"	"0.05625621"	"1.56406333"	"0.87733566"	"557.809811"	"345.855477"	"211.954335"	"133.901142"	"815.676278"	"-499.87997"	"1315.556"	"22.48384"	"-38.657182"	"61.141022"	"0.620024"	"1.462284"	"0.040307"	"0.379976"	"-0.896148"	"-0.069302"	"192.921578"	"454.992231"	"12.541707"	"118.230208"	"-278.837952"	"-21.563355"	"0.119821"	"0.144786"	0	0	"143.904011"	"413.9058"	"0.25798"	"0.74202"
"smallMol_375"	"98.703201"	"7.126866"	"405.23359723"	"326.05381844"	"1.04408222"	"21461.32"	"411.32215887"	"14996.78"	"15346.52"	"6.7129341"	"2427.532"	"2.05780019"	"0.00622739"	"-1.85057263"	"0.89993544"	"681.294564"	"497.189867"	"184.104697"	"313.085171"	"1220.409"	"-451.90626"	"1672.315"	"43.884243"	"-32.947939"	"76.832182"	"0.729772"	"1.791309"	"0.064413"	"0.270228"	"-0.663305"	"-0.048361"	"338.732754"	"831.458092"	"29.898096"	"125.429529"	"-307.881279"	"-22.447252"	"0.077167"	"0.156311"	"2.045225"	"1.777782"	"90.151002"	"591.143562"	"0.132323"	"0.867677"
"smallMol_376"	"89.511536"	"3.706439"	"353.37719723"	"295.49342068"	"0.96594704"	"4440.438"	"884.69720632"	"2997.867"	"3153.981"	"3.856059"	"809.74711898"	"2.19526171"	"1.69520382"	"-0.53967352"	"1.28616115"	"537.457557"	"442.18397"	"95.273587"	"346.910383"	"561.164047"	"-120.909287"	"682.073334"	"20.268928"	"-14.884006"	"35.152934"	"0.822733"	"1.044109"	"0.037713"	"0.177267"	"-0.224965"	"-0.027693"	"237.655116"	"301.601857"	"10.893689"	"51.205509"	"-64.98361"	"-7.999522"	"0.171976"	"0.284417"	"4.119781"	"9.325091"	"57.398457"	"480.0591"	"0.106796"	"0.893204"
"smallMol_377"	"58.237797"	"3.8016"	"266.97195338"	"215.52332147"	"1.049891"	"2142.222"	"580.3363398"	"1392.878"	"1520.597"	"3.08318155"	"474.50393199"	"0.69740732"	"-0.03893187"	"-0.66005626"	"-0.22178148"	"421.830448"	"300.124588"	"121.70586"	"178.418727"	"505.581447"	"-205.022127"	"710.603574"	"18.660028"	"-29.514508"	"48.174536"	"0.711482"	"1.198542"	"0.044236"	"0.288518"	"-0.48603"	"-0.069968"	"126.601689"	"213.269649"	"7.871368"	"51.339238"	"-86.484576"	"-12.450118"	"0.157182"	"0.196518"	"0.151854"	"6.23263"	"126.211732"	"295.618717"	"0.2992"	"0.7008"
"smallMol_378"	"71.562416"	"3.870928"	"319.3511694"	"254.40976739"	"1.09395169"	"6156.744"	"610.95036769"	"4027.929"	"4616.062"	"4.53152728"	"1239.71"	"2.74707131"	"1.23186594"	"-2.45485911"	"-0.05073289"	"530.492182"	"418.995946"	"111.496236"	"307.49971"	"830.767095"	"-221.070104"	"1051.837"	"25.690376"	"-27.354558"	"53.044934"	"0.789825"	"1.566031"	"0.048427"	"0.210175"	"-0.416726"	"-0.051564"	"222.274074"	"440.715449"	"13.628544"	"59.147882"	"-117.275962"	"-14.511379"	"0.167418"	"0.165358"	"1.455694"	"0.325501"	"118.25897"	"412.233212"	"0.222923"	"0.777077"
"smallMol_379"	"95.690262"	"7.731979"	"441.67063152"	"358.82502705"	"1.02689045"	"7662.671"	"1474.871"	"4860.366"	"5737.432"	"4.60366743"	"1166.969"	"3.14199115"	"-0.06328961"	"1.34730537"	"-2.83775811"	"632.320079"	"520.576692"	"111.743387"	"408.833305"	"1310.75"	"-281.356596"	"1592.107"	"22.114273"	"-24.156863"	"46.271136"	"0.82328"	"2.072922"	"0.034973"	"0.17672"	"-0.444959"	"-0.038204"	"329.171095"	"828.813711"	"13.983299"	"70.657587"	"-177.907425"	"-15.27487"	"0.111656"	"0.13111"	"0.134839"	"1.629558"	"107.225515"	"525.094564"	"0.169575"	"0.830425"
"smallMol_380"	"116.098671"	"6.151978"	"431.74620585"	"362.98760003"	"1.11290852"	"8567.86"	"2178.755"	"5465.019"	"6228.549"	"4.39371297"	"886.95821249"	"2.28814052"	"-2.09434937"	"0.67828137"	"0.62387672"	"632.769523"	"429.696738"	"203.072785"	"226.623953"	"788.950712"	"-372.854611"	"1161.805"	"24.751762"	"-25.07479"	"49.826552"	"0.679073"	"1.246822"	"0.039117"	"0.320927"	"-0.589242"	"-0.039627"	"271.899"	"499.223966"	"15.662161"	"128.49827"	"-235.931035"	"-15.866563"	"0.114436"	"0.215167"	"1.710926"	"6.685746"	"50.616466"	"582.153057"	"0.079992"	"0.920008"
"smallMol_381"	"50.351418"	"3.460659"	"223.30619734"	"173.39190829"	"1.03360646"	"2403.002"	"176.3723361"	"1656.109"	"1732.229"	"3.53388952"	"527.11684977"	"2.42134587"	"-2.18993032"	"-0.06543424"	"-1.030941"	"407.862927"	"301.112558"	"106.750369"	"194.362189"	"337.319266"	"-119.586364"	"456.90563"	"17.151398"	"-18.335835"	"35.487233"	"0.738269"	"0.827041"	"0.042052"	"0.261731"	"-0.293202"	"-0.044956"	"122.812649"	"137.580023"	"6.995419"	"43.539518"	"-48.774845"	"-7.478507"	"0.197036"	"0.309247"	"1.237322"	"3.114657"	"63.758704"	"344.104223"	"0.156324"	"0.843676"
"smallMol_382"	"77.644928"	"3.69482"	"312.93079894"	"260.19310423"	"0.93543599"	"2517.43"	"945.66577217"	"1397.242"	"1868.391"	"3.31737988"	"385.88502523"	"0.34179908"	"0.3170623"	"-0.05371793"	"0.11581232"	"475.584958"	"414.720354"	"60.864604"	"353.85575"	"403.001394"	"-59.144709"	"462.146103"	"15.680756"	"-3.459814"	"19.14057"	"0.872022"	"0.84738"	"0.032972"	"0.127978"	"-0.124362"	"-0.007275"	"197.234762"	"191.661401"	"7.457532"	"28.94629"	"-28.128334"	"-1.645436"	"0.064458"	"0.302146"	"0.689925"	0	0	"475.584958"	0	1
"smallMol_383"	"90.166718"	"4.610126"	"385.75442648"	"315.10935396"	"1.1564747"	"7783.772"	"1278.875"	"5241.935"	"5610.142"	"4.52282686"	"668.40637801"	"3.37614838"	"-2.69298833"	"2.00904905"	"-0.33153225"	"604.176658"	"372.670918"	"231.505741"	"141.165177"	"976.038289"	"-606.322355"	"1582.361"	"23.660188"	"-42.322756"	"65.982944"	"0.616824"	"1.615485"	"0.039161"	"0.383176"	"-1.003551"	"-0.07005"	"225.15907"	"589.699552"	"14.294934"	"139.870365"	"-366.325814"	"-25.570421"	"0.107899"	"0.129616"	"0.052121"	"0.113397"	"156.723345"	"447.453313"	"0.2594"	"0.7406"
