"Ligand"	"logS"	"pmi"	"rgyr"	"ASA"	"ASA+"	"ASA-"	"ASA_H"	"ASA_P"	"CASA+"	"CASA-"	"DASA"	"DCASA"	"FASA+"	"FASA-"	"FASA_H"	"FASA_P"	"FCASA+"	"FCASA-"	"VSA"	"vsurf_A"	"vsurf_CP"	"vsurf_CW1"	"vsurf_CW2"	"vsurf_CW3"	"vsurf_CW4"	"vsurf_CW5"	"vsurf_CW6"	"vsurf_CW7"	"vsurf_CW8"	"vsurf_D1"	"vsurf_D2"	"vsurf_D3"	"vsurf_D4"	"vsurf_D5"	"vsurf_D6"	"vsurf_D7"	"vsurf_D8"	"vsurf_DD12"	"vsurf_DD13"	"vsurf_DD23"	"vsurf_DW12"	"vsurf_DW13"	"vsurf_DW23"	"vsurf_EDmin1"	"vsurf_EDmin2"	"vsurf_EDmin3"	"vsurf_EWmin1"	"vsurf_EWmin2"	"vsurf_EWmin3"	"vsurf_G"	"vsurf_HB1"	"vsurf_HB2"	"vsurf_HB3"	"vsurf_HB4"	"vsurf_HB5"	"vsurf_HB6"	"vsurf_HB7"	"vsurf_HB8"	"vsurf_HL1"	"vsurf_HL2"	"vsurf_ID1"	"vsurf_ID2"	"vsurf_ID3"	"vsurf_ID4"	"vsurf_ID5"	"vsurf_ID6"	"vsurf_ID7"	"vsurf_ID8"	"vsurf_IW1"	"vsurf_IW2"	"vsurf_IW3"	"vsurf_IW4"	"vsurf_IW5"	"vsurf_IW6"	"vsurf_IW7"	"vsurf_IW8"	"vsurf_R"	"vsurf_S"	"vsurf_V"	"vsurf_W1"	"vsurf_W2"	"vsurf_W3"	"vsurf_W4"	"vsurf_W5"	"vsurf_W6"	"vsurf_W7"	"vsurf_W8"	"vsurf_Wp1"	"vsurf_Wp2"	"vsurf_Wp3"	"vsurf_Wp4"	"vsurf_Wp5"	"vsurf_Wp6"	"vsurf_Wp7"	"vsurf_Wp8"	"glob"	"vol"	"MoE_logP"
"smallMol_58"	"-2.5673399"	"12019.524"	"6.0771809"	"716.00488"	"541.1275"	"174.87737"	"662.02246"	"53.982395"	"1162.8829"	"377.56021"	"366.25012"	"785.32275"	"0.75575954"	"0.24424046"	"0.92460608"	"0.0753939"	"1.6241273"	"0.5273152"	"423.00006"	"3.8742802"	"0.089376211"	"2.5523043"	"1.7344524"	"0.90647137"	"0.48885173"	"0.25300896"	"0.10487233"	"0.047108874"	"0.016572962"	836	"487.625"	"390.625"	"349.5"	"303.375"	"193.625"	"92.25"	"32.75"	"0.5"	"0.70710677"	"0.86602539"	"0.5"	"0.5"	1	"-2.0385232"	"-2.0260715"	"-2.0152719"	"-7.2957783"	"-7.1897936"	"-7.1672482"	"1.4588203"	241	"316.125"	269	"118.625"	"49.625"	"20.75"	"8.375"	"2.875"	"0.1424"	"0.06223176"	"0.54691106"	"0.5401417"	"0.52465433"	"0.63743496"	"0.81292778"	"1.3378836"	"1.9268177"	"2.1594896"	"0.19132191"	"0.69512916"	"1.3919606"	"1.8939604"	"3.5628994"	"5.6766562"	"6.4741583"	"6.8297572"	"1.3479046"	"637.93463"	"859.875"	"1269.5"	685	"327.375"	"137.75"	"55.625"	"21.75"	"8.375"	"2.875"	"1028.5"	"368.875"	"58.375"	"19.125"	6	1	0	0	"0.020652734"	"353.75"	"2.2637401"
"smallMol_59"	"-8.12041"	"13564.186"	"4.9587851"	"856.82556"	"621.56494"	"235.26062"	"778.55463"	"78.270927"	"2000.1959"	"756.83337"	"386.30432"	"1243.3625"	"0.72542763"	"0.27457237"	"0.9086501"	"0.0913499"	"2.3344262"	"0.88329929"	"565.31329"	"3.8181515"	"0.11324962"	"2.4175978"	"1.7193271"	"1.040279"	"0.59738064"	"0.29435644"	"0.11367685"	"0.05270743"	"0.02508658"	"1282.75"	"762.5"	"587.75"	509	"447.75"	"349.375"	"179.75"	"94.375"	"0.70710677"	"0.5"	"0.5"	"0.70710677"	"0.5"	"0.86602539"	"-3.2793837"	"-3.2138958"	"-3.1571374"	"-9.7355804"	"-9.1575565"	"-9.0612984"	"1.4710945"	"295.25"	"318.375"	"325.875"	"176.375"	"73.375"	"26.5"	"11.75"	"5.625"	"0.13994046"	"0.058447938"	"1.0121518"	"0.97560614"	"1.1656004"	"1.341727"	"1.4738679"	"1.3695456"	"0.8541621"	"0.70642537"	"0.36034933"	"1.5189846"	"2.1388428"	"2.378511"	"2.6574752"	"2.9168372"	"3.415118"	"4.2290273"	"1.4841146"	"793.06537"	1177	"1674.375"	"887.375"	"479.25"	"203.625"	"82.25"	"29.75"	"12.5"	"5.625"	"1379.125"	569	"153.375"	"27.25"	"8.875"	"3.25"	"0.75"	0	"0.073280692"	"508.25"	"3.3476"
"smallMol_60"	"-3.8885601"	"3546.344"	"3.3491788"	"479.76212"	"244.83168"	"234.93042"	"406.9704"	"72.79171"	"349.12997"	"335.01077"	"9.9012613"	"14.119199"	"0.51031893"	"0.48968107"	"0.84827542"	"0.15172459"	"0.72771478"	"0.69828522"	"273.63562"	"5.4482603"	"0.16303673"	"2.761714"	"2.1364036"	"1.1363882"	"0.50460011"	"0.31447172"	"0.1923015"	"0.095954508"	"0.04833496"	"760.5"	"449.75"	"334.375"	"288.5"	"253.75"	"221.125"	"134.375"	"76.25"	"1.6583124"	"1.2247449"	"0.5"	"0.5"	"0.70710677"	"0.5"	"-2.8262527"	"-2.7557216"	"-2.7378201"	"-9.3291016"	"-9.0274029"	"-8.8959293"	"1.2453817"	"239.375"	"242.25"	"198.25"	95	"51.625"	"29.125"	"13.375"	"5.75"	"0.16897196"	"0.10268631"	"0.94844705"	"0.78950745"	"0.88843054"	"1.0761758"	"1.225691"	"1.2425605"	"0.60972744"	"0.30394354"	"1.1276306"	"2.4900839"	"3.9091377"	"4.7766976"	"4.7116895"	"4.6334896"	"4.5993676"	"5.0227814"	"1.4022831"	"429.56735"	"602.375"	1084	"587.75"	277	109	"56.5"	"29.625"	"13.375"	"5.75"	"844.625"	"345.5"	"78.75"	14	"4.875"	"0.5"	0	0	"0.12132099"	"253.5"	"1.847"
"smallMol_61"	"-4.29983"	"6605.0259"	"4.4458437"	"512.56787"	"243.76797"	"268.79987"	"395.71906"	"116.8488"	"393.92905"	"434.11182"	"25.03191"	"40.182766"	"0.47558185"	"0.52441812"	"0.7720325"	"0.22796749"	"0.76854026"	"0.84693527"	"294.55551"	"5.7614498"	"0.10545756"	"2.8064566"	"2.350935"	"1.3048828"	"0.62383479"	"0.33313435"	"0.13884407"	"0.027015209"	"0.00099183107"	"763.25"	"448.125"	"320.375"	"264.875"	"233.75"	"203.5"	"136.75"	"73.5"	"0.5"	"0.70710677"	"1.118034"	"0.70710677"	"0.5"	"0.5"	"-2.5542135"	"-2.5349865"	"-2.5239873"	"-6.2154012"	"-6.0673943"	"-6.0109735"	"1.2809323"	"268.625"	"282.5"	"226.625"	"102.125"	47	"17.875"	"3.5"	"0.375"	"0.16504097"	"0.071260028"	"1.1190513"	"1.0178325"	"1.0890336"	"1.3912718"	"1.6197697"	"1.8374457"	"1.2103373"	"0.87642926"	"1.399506"	"2.7934263"	"4.2923965"	"4.8293171"	"4.6908798"	"4.7392988"	"5.5655999"	"9.2020454"	"1.3933494"	"461.47794"	643	1196	"701.125"	"329.625"	"123.5"	"52.875"	"18.875"	"3.5"	"0.375"	"927.375"	"418.625"	103	"21.375"	"5.875"	1	0	0	"0.052835137"	"269.125"	"3.3080001"
"smallMol_62"	"-2.9449699"	"4556.4155"	"3.6380847"	"562.85809"	"371.31241"	"191.54572"	"509.11121"	"53.746899"	"657.59424"	"339.41901"	"179.76669"	"318.17526"	"0.65969092"	"0.34030905"	"0.90451074"	"0.095489256"	"1.1683127"	"0.60302764"	"353.44159"	"3.1791358"	"0.16909999"	"2.6036239"	"1.8827354"	"1.1215645"	"0.49480772"	"0.21751723"	"0.077399567"	"0.02912987"	"0.0033572135"	"733.625"	"434.75"	"339.625"	"293.25"	"252.25"	"185.875"	"90.375"	"47.25"	"0.70710677"	"0.5"	"0.5"	"0.5"	"0.70710677"	"0.5"	"-2.8785484"	"-2.6825552"	"-2.6806874"	"-6.6244245"	"-6.4827027"	"-6.0865374"	"1.3042616"	"163.75"	"201.875"	"164.625"	"65.625"	"25.25"	"11.5"	"3.875"	"0.625"	"0.1104159"	"0.045609549"	"0.72841209"	"0.6102016"	"0.85455829"	"1.1840768"	"1.3723102"	"1.2859993"	"0.44271874"	"1.4394401"	"0.44428408"	"1.1724434"	"1.6464348"	"2.2232077"	"2.7997739"	"3.7735364"	"5.0111909"	"5.7716155"	"1.4229751"	"508.09042"	723	"1104.125"	"614.875"	304	"101.625"	"37.5"	"13.375"	"3.875"	"0.625"	"940.375"	413	"139.375"	36	"12.25"	"1.875"	0	0	"0.099173978"	309	"1.916"
"smallMol_63"	"-5.9162898"	"5190.2554"	"3.6308966"	"542.4527"	"244.03375"	"298.41895"	"536.06799"	"6.3846965"	"311.38705"	"380.18573"	"54.385181"	"68.798653"	"0.44987103"	"0.55012894"	"0.98822993"	"0.011770053"	"0.57403547"	"0.70086432"	"324.91266"	"6.5971794"	"0.22818463"	"2.6749611"	"2.007268"	"1.1313992"	"0.36535218"	"0.21960975"	"0.10736148"	"0.0018923716"	0	"923.375"	556	"421.625"	"359.625"	"311.375"	"260.875"	"155.375"	"94.875"	"0.5"	"0.5"	"0.70710677"	"6.1032777"	"7.5332594"	"2.3452079"	"-3.2240639"	"-3.2179627"	"-3.1596441"	"-5.190824"	"-5.1133008"	"-5.0963287"	"1.2739019"	"253.75"	"290.5"	"230.375"	"86.25"	40	14	1	0	"0.094871037"	"0.03892944"	"0.73901862"	"0.57240123"	"0.58224928"	"0.77852589"	"0.99358296"	"1.1474322"	"0.7436862"	"0.25522566"	"1.0716486"	"2.3615375"	"3.6622872"	"5.8330173"	"6.0915885"	"6.3916135"	"6.221859"	0	"1.4533525"	"493.85818"	"717.75"	"1208.875"	"637.625"	"290.75"	"86.25"	40	14	1	0	"955.125"	"347.125"	"60.375"	0	0	0	0	0	"0.14011367"	"303.75"	"4.8709998"
"smallMol_64"	"-4.7167201"	"7551.3599"	"4.1879869"	"652.47394"	"462.28156"	"190.19238"	"510.37189"	"142.10202"	"1199.1583"	"493.35904"	"272.08917"	"705.79926"	"0.70850575"	"0.29149422"	"0.78221041"	"0.21778958"	"1.8378639"	"0.756136"	"442.96509"	"2.9952703"	"0.075949587"	"2.6158507"	"2.1077938"	"1.4172642"	"0.7383033"	"0.33182305"	"0.13871208"	"0.034440909"	"0.0062694587"	"692.625"	"398.75"	"308.75"	"259.5"	"215.125"	"146.75"	"74.125"	33	"0.5"	"0.5"	1	"0.5"	"0.5"	1	"-2.6939209"	"-2.511328"	"-2.3967888"	"-6.9559002"	"-6.7986803"	"-6.7941947"	"1.3175735"	"370.75"	"493.375"	"403.75"	"172.5"	"65.75"	"24.25"	6	"0.875"	"0.22510122"	"0.095375724"	"0.83768076"	"0.78989184"	"0.94772744"	"1.2376056"	"1.4672011"	"1.8729297"	"2.6294322"	"3.6813097"	"0.72564065"	"1.2561845"	"1.5175459"	"1.8129064"	"2.1663704"	"2.6283534"	"4.1000977"	"5.6138315"	"1.516106"	"594.61542"	"901.5"	"1344.375"	"852.125"	"462.75"	"183.625"	"69.5"	"24.75"	6	"0.875"	"973.625"	"358.75"	59	"11.125"	"3.75"	"0.5"	0	0	"0.11687853"	422	"3.23"
"smallMol_65"	"-2.3748901"	"5053.8213"	"4.054759"	"584.35278"	"483.63425"	"100.71854"	"546.25275"	"38.100002"	"849.26172"	"176.45888"	"382.91571"	"672.80286"	"0.82764089"	"0.17235912"	"0.93479967"	"0.065200344"	"1.4533373"	"0.30197319"	"364.1972"	"3.1808062"	"0.21215686"	"2.5225761"	"1.5068136"	"0.79810357"	"0.3445763"	"0.16489799"	"0.071861573"	"0.017090367"	"0.00077760121"	"791.375"	"464.875"	"383.375"	"348.25"	"308.375"	"224.5"	"102.125"	"51.625"	"0.5"	"6.3442888"	"6.4031243"	"0.5"	"0.5"	"0.70710677"	"-2.5166707"	"-2.4777076"	"-2.4669921"	"-6.2132039"	"-6.1477041"	"-5.8037448"	"1.3216548"	"179.875"	"231.875"	"196.5"	77	"29.5"	"11.5"	"2.25"	"0.25"	"0.076948158"	"0.033022255"	"0.54745269"	"0.48130175"	"0.46652007"	"0.54941273"	"0.62524951"	"1.0109414"	"0.97698087"	"1.8409362"	"0.079101987"	"0.90916067"	"1.5505898"	"2.2075379"	"2.7561295"	"3.1915071"	"3.4857295"	"4.793622"	"1.4253746"	"530.47455"	"756.125"	"1024.375"	480	"220.375"	77	"29.5"	"11.5"	"2.25"	"0.25"	"844.5"	"248.125"	"23.875"	0	0	0	0	0	"0.042034183"	"317.125"	"2.51"
"smallMol_66"	"-4.1784101"	"3072.4041"	"3.4285893"	"518.7926"	"362.25449"	"156.53812"	"473.99472"	"44.797882"	"565.47925"	"244.04294"	"205.71635"	"321.43631"	"0.69826454"	"0.30173546"	"0.91364974"	"0.08635027"	"1.089991"	"0.47040558"	"325.0542"	"4.2512164"	"0.27269375"	"2.5708807"	"1.618758"	"0.80110008"	"0.32879132"	"0.14829816"	"0.048102193"	"0.005996007"	0	"709.375"	"407.75"	327	"295.375"	"263.5"	192	92	"37.25"	"0.5"	"0.5"	"0.70710677"	"0.5"	"0.70710677"	"0.5"	"-2.4877267"	"-2.3887424"	"-2.361372"	"-5.569643"	"-5.248456"	"-5.2352858"	"1.2705674"	"170.5"	"189.625"	"142.375"	"53.25"	"20.5"	"5.875"	"0.75"	0	"0.068425074"	"0.020736352"	"1.0554863"	"1.1293865"	"1.2460976"	"1.4677819"	"1.637669"	"1.4778284"	"2.0826554"	"2.1768975"	"0.38107622"	"1.901816"	"2.9679205"	"3.1672523"	"3.0589089"	"3.2766321"	"4.9128599"	0	"1.4264076"	"471.98993"	"673.25"	"932.375"	"440.375"	"188.75"	"61.375"	"22.375"	"6.125"	"0.75"	0	"761.875"	"250.75"	"46.375"	"8.125"	"1.875"	"0.25"	0	0	"0.068447426"	"284.875"	"3.2809999"
"smallMol_67"	"-4.2042599"	"4947.3892"	"3.684561"	"571.79938"	"367.46561"	"204.33377"	"403.57697"	"168.22241"	"832.67706"	"462.81598"	"163.13185"	"369.86108"	"0.6426478"	"0.3573522"	"0.70580167"	"0.2941983"	"1.4562399"	"0.8094027"	"371.81979"	"4.7405205"	"0.10593473"	"2.6274405"	"2.0150547"	"1.3870583"	"0.75579429"	"0.34134904"	"0.10492285"	"0.022017784"	0	790	"456.625"	"349.125"	"295.625"	"253.375"	"190.5"	104	"55.5"	"0.5"	"1.118034"	"0.70710677"	"0.70710677"	"0.5"	"0.5"	"-2.8689539"	"-2.8445418"	"-2.8387632"	"-5.9947162"	"-5.9717908"	"-5.9020247"	"1.2964815"	"219.25"	"275.5"	258	"122.25"	"46.5"	"14.375"	"3.375"	0	"0.16827784"	"0.054122623"	"1.2484612"	"1.4091905"	"1.8533033"	"2.3967612"	"2.8226941"	"2.4841776"	"1.3990049"	"0.78837496"	"0.53794837"	"1.8760329"	"2.5599833"	"2.7944927"	"2.9052598"	"3.083648"	"4.3196507"	0	"1.4659867"	"529.67737"	"776.5"	"1236.25"	"737.625"	"414.5"	160	"58.75"	16	"3.375"	0	1017	"462.125"	"156.5"	"37.75"	"12.25"	"1.625"	0	0	"0.12170111"	"330.625"	"2.7349999"
"smallMol_68"	"-3.93801"	"8015.8301"	"4.6329107"	"667.2608"	"554.8186"	"112.44221"	"597.50348"	"69.757324"	"1335.4484"	"270.64841"	"442.37637"	"1064.7999"	"0.83148688"	"0.16851315"	"0.89545721"	"0.10454281"	"2.0013888"	"0.40561113"	"410.79404"	"1.7248174"	"0.15628815"	"2.5726554"	"1.882126"	"1.2573669"	"0.48572606"	"0.21041778"	"0.073769137"	"0.027258147"	"0.012734089"	"882.75"	"544.75"	"434.875"	373	317	"208.125"	"127.625"	84	"0.5"	"0.5"	"0.70710677"	"0.86602539"	"0.5"	"0.70710677"	"-2.8319528"	"-2.8286431"	"-2.8180468"	"-7.3212123"	"-7.3056293"	"-7.2453914"	"1.3771697"	"239.25"	"309.5"	"252.75"	"88.875"	"31.75"	"12.5"	5	"2.125"	"0.097441792"	"0.040214479"	"0.200232"	"0.25434217"	"0.3165971"	"0.35844555"	"0.39059913"	"0.1941483"	"0.2981061"	"0.31102484"	"0.23964339"	"0.3902674"	"0.4234373"	"0.81050676"	"1.6757125"	"2.799969"	"3.8975322"	"4.2649131"	"1.4240743"	"599.07336"	"853.125"	1313	758	"384.625"	118	"42.375"	15	5	"2.125"	"1073.75"	"448.5"	"131.875"	"29.125"	"10.625"	"2.5"	0	0	"0.03020356"	"367.625"	"1.16974"
"smallMol_69"	"-3.6041501"	"3457.3303"	"3.4621546"	"540.66998"	"378.49323"	"154.62213"	"517.90857"	"22.761406"	"558.65601"	"227.29454"	"223.87109"	"331.36148"	"0.70004481"	"0.28598246"	"0.95790148"	"0.042098515"	"1.0332662"	"0.42039421"	"364.1167"	"1.2952241"	"0.30657607"	"2.5223238"	"1.5304601"	"0.54794943"	"0.28058228"	"0.14735799"	"0.0722083"	"0.028349267"	"0.017950829"	"788.875"	"448.75"	"359.5"	"337.75"	311	"238.125"	"106.75"	"33.25"	"0.5"	"0.70710677"	"0.5"	"0.5"	"0.70710677"	"0.5"	"-2.3608234"	"-2.3293438"	"-2.2332911"	"-9.151454"	"-8.996089"	"-8.7502565"	"1.2491376"	153	"135.75"	110	"48.75"	"22.125"	"9.875"	"4.375"	"2.75"	"0.074756607"	"0.033308659"	"0.45514163"	"0.52407402"	"0.63206112"	"0.67662162"	"0.71520448"	"0.31979269"	"0.48470134"	"0.87433219"	"0.17038465"	"0.78846091"	"1.2457638"	"1.0746212"	"0.77104068"	"1.075156"	"3.3021033"	"3.25266"	"1.4941146"	"492.09744"	"735.25"	"933.125"	"381.5"	"151.875"	"60.625"	"26.875"	"11.25"	"4.625"	"2.75"	"780.125"	"245.75"	"41.875"	"11.875"	"4.75"	"1.375"	"0.25"	0	"0.092376627"	"319.625"	"4.0320001"
"smallMol_70"	"-4.1974201"	"7588.9131"	"4.0283699"	"695.26807"	"526.24866"	"168.76863"	"629.22778"	"66.040245"	"1243.5255"	"397.78766"	"357.48001"	"845.73785"	"0.75690037"	"0.24273895"	"0.90501469"	"0.094985306"	"1.7885556"	"0.57213569"	"481.66797"	"4.5492396"	"0.21355365"	"2.4540598"	"1.6844071"	"0.81419051"	"0.33553481"	"0.17712307"	"0.081221886"	"0.025626503"	"0.0021595564"	"974.125"	"579.375"	"463.75"	"410.75"	"354.875"	"273.5"	"141.75"	"80.25"	"0.5"	"0.5"	"0.70710677"	"0.5"	"2.1794496"	"1.8708287"	"-2.5351512"	"-2.4916162"	"-2.485559"	"-6.3913484"	"-6.1634169"	"-6.1418986"	"1.3194491"	"225.125"	"265.875"	"193.625"	"87.75"	"38.875"	16	"4.5"	"0.75"	"0.087601081"	"0.039257456"	"0.81322986"	"0.8234455"	"0.92684036"	"1.1210514"	"1.3193326"	"1.3592806"	"1.692616"	"2.0351579"	"0.48695952"	"1.7463415"	"2.9593086"	"3.5913343"	"3.6756561"	"3.4849901"	"4.0252619"	"5.0061011"	"1.5700637"	"640.41986"	"1005.5"	"1239.5"	"611.75"	"258.625"	93	"40.625"	"16.125"	"4.5"	"0.75"	"1014.375"	"345.875"	65	"5.25"	"1.75"	"0.125"	0	0	"0.14209677"	"476.75"	"4.8249998"
"smallMol_71"	"-0.72553998"	"4154.0781"	"4.1067815"	"455.04364"	"334.54385"	"120.49979"	"344.07861"	"110.96502"	"531.92474"	"191.83565"	"214.04408"	"340.08908"	"0.73519069"	"0.26480928"	"0.75614423"	"0.24385577"	"1.1689532"	"0.42157638"	"244.1514"	"0.20356049"	"0.018667918"	"3.006778"	"2.6321254"	"2.0336246"	"1.3171313"	"0.83106446"	"0.32714748"	"0.087382518"	"0.016495381"	"273.5"	"155.75"	"117.875"	"92.875"	"67.25"	"38.25"	"19.125"	2	"0.5"	"7.0710678"	"7.0887237"	1	"0.5"	"0.5"	"-1.6806662"	"-1.6784736"	"-1.6568112"	"-6.5573244"	"-6.547699"	"-6.5439878"	"1.3227668"	"468.5"	"615.25"	"492.25"	"232.375"	"106.125"	"35.875"	"9.75"	"1.875"	"0.90031815"	"0.38627186"	"0.11640467"	"0.24525535"	"0.31075558"	"0.32609436"	"0.38315722"	"0.50596809"	"0.4630236"	"0.63821423"	"0.073647097"	"0.03186902"	"0.10617335"	"0.13772428"	"0.24888396"	"0.91375715"	"1.9179004"	"4.0453644"	"1.2238889"	"392.09033"	"479.875"	"1110.625"	823	"492.25"	"232.375"	"106.125"	"35.875"	"9.75"	"1.875"	"642.125"	"207.75"	0	0	0	0	0	0	"0.030213241"	"195.125"	"-0.222"
"smallMol_72"	"-3.4502101"	"3786.5061"	"3.4004383"	"544.84607"	"417.55585"	"123.20729"	"485.72772"	"59.118378"	"673.51758"	"198.73337"	"294.34854"	"474.78421"	"0.76637393"	"0.22613229"	"0.89149529"	"0.10850473"	"1.2361611"	"0.36475137"	"353.06158"	"6.0417213"	"0.74249536"	"2.5633013"	"1.8196965"	"0.5716936"	"0.18582979"	"0.059614975"	"0.0077442741"	0	0	"859.375"	"496.625"	"376.875"	"342.125"	"312.25"	"262.875"	"144.5"	"52.125"	"0.70710677"	"1.4142135"	"0.70710677"	"0.5"	"5.7227616"	"6.1237245"	"-2.4925675"	"-2.4844599"	"-2.3990462"	"-4.4641771"	"-4.3815465"	"-4.2563944"	"1.2351533"	"166.5"	"130.5"	"74.25"	"19.125"	"4.625"	"0.5"	0	0	"0.024212273"	"0.0036536353"	"0.45147654"	"0.44192049"	"0.57876837"	"0.74043274"	"0.91248637"	"0.86862725"	"1.024832"	"1.4702759"	"0.61717057"	"1.9062773"	"4.222291"	"5.010448"	"5.5007758"	"5.6783218"	0	0	"1.5222505"	"493.84119"	"751.75"	"986.625"	"427.375"	"128.875"	"32.75"	"9.125"	"1.25"	0	0	"820.125"	"296.875"	"54.625"	"13.625"	"4.5"	"0.75"	0	0	"0.20639269"	"337.25"	"3.7590001"
"smallMol_73"	"-0.68832999"	"1246.7513"	"2.5337982"	"380.96555"	"324.76978"	"56.195786"	"300.04947"	"80.916092"	"519.95642"	"89.857063"	"268.57397"	"430.09933"	"0.85249114"	"0.14750883"	"0.7876026"	"0.2123974"	"1.3648384"	"0.23586662"	"209.13728"	"2.086417"	"0.24067931"	"2.8519051"	"2.3570318"	"1.5512315"	"0.55981338"	"0.21495068"	"0.051571529"	0	0	"495.5"	"297.75"	"230.5"	"186.625"	"142.75"	"102.75"	"62.875"	"42.75"	"0.5"	"0.5"	"0.70710677"	"0.5"	"0.5"	"0.70710677"	"-2.6184313"	"-2.5960467"	"-2.5821452"	"-4.8716531"	"-4.8563466"	"-4.5502372"	"1.205005"	"224.875"	"320.875"	"220.125"	"69.25"	"21.75"	"5.375"	0	0	"0.094360083"	"0.028801072"	"0.7346487"	"0.70463115"	"0.7954458"	"1.0583259"	"1.4240321"	"1.3183019"	"0.82552242"	"0.35910165"	"0.25408804"	"0.81057096"	"1.0056665"	"1.1416939"	"1.5289243"	"2.4170008"	0	0	"1.3013597"	"335.13025"	"436.125"	"829.125"	"507.125"	"243.75"	"69.25"	"21.75"	"5.375"	0	0	"604.25"	"186.25"	"23.625"	0	0	0	0	0	"0.034727205"	180	"-0.60399997"
"smallMol_74"	"-1.27749"	"1894.7789"	"2.9529793"	"403.98489"	"249.81239"	"154.1725"	"303.71448"	"100.27042"	"369.97214"	"228.32948"	"95.639885"	"141.64267"	"0.61837059"	"0.38162938"	"0.7517966"	"0.24820338"	"0.91580689"	"0.56519312"	"230.33702"	"5.5683675"	"0.13348153"	"2.8696473"	"2.3808372"	"1.456459"	"0.60927147"	"0.30039328"	"0.12955421"	"0.052199036"	"0.013805926"	535	"300.125"	"220.5"	"181.25"	"153.25"	"121.375"	"66.625"	"30.75"	"0.5"	"0.70710677"	"1.118034"	"0.5"	"0.70710677"	"0.5"	"-2.6846731"	"-2.6626072"	"-2.6254234"	"-6.9790068"	"-6.8094463"	"-6.7316008"	"1.1975381"	"274.375"	"355.25"	247	"90.25"	"37.25"	15	"5.875"	1	"0.16893424"	"0.08275862"	"1.3541794"	"1.3485217"	"1.5016572"	"1.6069188"	"1.6753626"	"1.6991944"	"1.5071777"	"1.1777165"	"0.52972597"	"1.3253717"	"2.4236529"	"3.7882636"	"4.0717397"	"4.5785737"	"5.136806"	"5.9101253"	"1.3525769"	"355.34024"	"480.625"	"910.875"	"552.625"	"274.875"	"90.25"	"37.25"	15	"5.875"	1	"636.5"	"197.375"	"27.875"	0	0	0	0	0	"0.19676775"	"200.5"	"0.68099999"
"smallMol_75"	"-3.3500099"	"5881.9253"	"3.9425874"	"596.64728"	"322.42514"	"274.22211"	"377.84024"	"218.80702"	"943.7384"	"803.19659"	"48.20303"	"140.54182"	"0.5403949"	"0.4596051"	"0.63327241"	"0.36672759"	"1.581736"	"1.3461833"	"364.92648"	"0.78087389"	"0.056761038"	"2.6475611"	"2.0942063"	"1.5473319"	"0.92893565"	"0.45928553"	"0.20895885"	"0.058096349"	"0.00784845"	643	"348.625"	"267.5"	"227.5"	"192.875"	"143.125"	"52.625"	"17.125"	"7.3824115"	"7.228416"	"0.86602539"	"9.3407707"	"9.3541431"	"0.5"	"-2.2260568"	"-2.1630843"	"-2.1618474"	"-6.6712513"	"-6.6236405"	"-6.5638909"	"1.3404632"	"343.5"	"478.125"	"409.25"	"192.125"	"82.875"	"31.125"	"9.125"	"1.375"	"0.34018692"	"0.1456044"	"0.73910481"	"0.73566031"	"0.75834876"	"0.95928466"	"1.1696268"	"1.5172849"	"1.5408618"	"1.9454319"	"0.26011318"	"0.12293795"	"0.20796062"	"0.26003078"	"0.59365118"	"1.01484"	"1.3397603"	"2.028271"	"1.4146838"	"545.1748"	"771.25"	"1308.125"	"838.125"	"502.25"	"216.375"	91	"33.125"	"9.25"	"1.375"	"964.625"	360	93	"24.25"	"8.125"	2	"0.125"	0	"0.11776154"	"329.25"	"0.98699999"
"smallMol_76"	"-1.56824"	"2721.4268"	"3.5656497"	"400.61517"	"193.01787"	"207.59729"	"359.42734"	"41.187817"	"217.91718"	"234.58493"	"14.579414"	"16.667757"	"0.48180372"	"0.51819628"	"0.89718854"	"0.10281143"	"0.5439564"	"0.58556181"	"214.05289"	"3.2663567"	"0.50867188"	"2.7526875"	"1.9048302"	"1.0848932"	"0.35492593"	"0.081777543"	"0.019068591"	0	0	"659.625"	"370.125"	"278.875"	"251.625"	214	"184.625"	95	"47.875"	"6.5"	"0.5"	"6.5192022"	"4.6097722"	"4.5276928"	"0.5"	"-2.3917177"	"-2.3907712"	"-2.3812516"	"-4.3716707"	"-4.36167"	"-4.35778"	"1.2503943"	"175.25"	"182.75"	"135.5"	"42.75"	9	2	0	0	"0.032272525"	"0.0079483362"	"0.30262551"	"0.29433358"	"0.14598921"	"0.084644742"	"0.16010772"	"0.26533255"	"1.0475466"	"0.90409392"	"0.13684027"	"0.16090015"	"0.33097419"	"0.98675263"	"3.1206923"	"3.6520476"	0	0	"1.2966355"	"371.73129"	482	"838.25"	"408.25"	172	44	9	2	0	0	663	"225.5"	"36.5"	"1.25"	0	0	0	0	"0.036684372"	"173.125"	"0.87099999"
